training_dataset,compound_id,feature_key,channel_radius,bit_id,canonical_smiles,representative_smiles,observed_pkoff,observed_pkoff_sd,n_measurements,source,occurrence_count,collision_or_repetition,atom_indices_json,occurrences_json,fragment_smiles_json,n_seeds,mean_delta_pkoff,sd_delta_pkoff,median_delta_pkoff,positive_seed_fraction,sign_consistency,mean_rank,top10_seed_fraction,delta_by_seed_json
2773,dpp4_14,r2_b739,2,739,CC(C)=CCn1c(N2CCC[C@H](N)C2)nc2c1c(=O)n(CC(=O)c1ccccc1)c(=O)n2C,CC(C)=CCn1c(N2CCC[C@H](N)C2)nc2c1c(=O)n(CC(=O)c1ccccc1)c(=O)n2C,2.730487,0.0,1,10.1093/nar/gkw1074,1,False,"[7, 11, 13]","[{""center_atom"":13,""environment_radius"":1,""atom_indices"":[7,11,13],""fragment_smiles"":""CCN""}]","[""CCN""]",5,0.007611465454101562,0.008720276852650923,0.0029397010803222656,0.8,0.8,66.4,0.0,"{""42"": 0.012357473373413086, ""142"": 0.002931833267211914, ""242"": -0.0007469654083251953, ""342"": 0.0029397010803222656, ""442"": 0.020575284957885742}"
2773,dpp4_01,r2_b1027,2,1027,N[C@H]1C[C@@H](N2CC3=C(C2)CS(=O)(=O)C3)CO[C@@H]1c1cc(F)ccc1F,N[C@H]1C[C@@H](N2CC3=C(C2)CS(=O)(=O)C3)CO[C@@H]1c1cc(F)ccc1F,3.49485,0.0,1,10.1093/nar/gkw1074,1,False,"[16, 17, 18, 23]","[{""center_atom"":17,""environment_radius"":1,""atom_indices"":[16,17,18,23],""fragment_smiles"":""cc(C)c""}]","[""cc(C)c""]",5,0.007604789733886719,0.012333398350381388,0.0038192272186279297,0.6,0.6,57.6,0.0,"{""42"": 0.0038192272186279297, ""142"": 0.02762746810913086, ""242"": 0.010492801666259766, ""342"": -0.0009610652923583984, ""442"": -0.0029544830322265625}"
2773,dpp4_14,r3_b807,3,807,CC(C)=CCn1c(N2CCC[C@H](N)C2)nc2c1c(=O)n(CC(=O)c1ccccc1)c(=O)n2C,CC(C)=CCn1c(N2CCC[C@H](N)C2)nc2c1c(=O)n(CC(=O)c1ccccc1)c(=O)n2C,2.730487,0.0,1,10.1093/nar/gkw1074,2,True,"[1, 21]","[{""center_atom"":1,""environment_radius"":0,""atom_indices"":[1],""fragment_smiles"":""C""},{""center_atom"":21,""environment_radius"":0,""atom_indices"":[21],""fragment_smiles"":""C""}]","[""C"", ""C""]",5,0.007534313201904297,0.013005452305344192,0.006781339645385742,0.6,0.6,79.6,0.0,"{""42"": -0.0033702850341796875, ""142"": 0.028747081756591797, ""242"": -0.0027866363525390625, ""342"": 0.008300065994262695, ""442"": 0.006781339645385742}"
2773,dpp4_10,r3_b904,3,904,Cc1cc(N2CCN([C@@H]3CN[C@H](C(=O)N4CCSC4)C3)CC2)n(-c2ccccc2)n1,Cc1cc(N2CCN([C@@H]3CN[C@H](C(=O)N4CCSC4)C3)CC2)n(-c2ccccc2)n1,3.585027,0.0,1,10.1093/nar/gkw1074,1,False,"[1, 2, 3, 4, 5, 21, 22, 23, 29]","[{""center_atom"":3,""environment_radius"":2,""atom_indices"":[1,2,3,4,5,21,22,23,29],""fragment_smiles"":""c-n(n)c(N(C)C)cc""}]","[""c-n(n)c(N(C)C)cc""]",5,0.0075340747833251955,0.010486199211446463,0.006294965744018555,0.8,0.8,70.0,0.0,"{""42"": 0.006294965744018555, ""142"": 0.009723663330078125, ""242"": 0.024147987365722656, ""342"": -0.0025200843811035156, ""442"": 2.384185791015625e-05}"
2773,dpp4_09,r3_b1101,3,1101,CS(=O)(=O)n1cc2c(n1)CN([C@H]1CO[C@H](c3cc(F)ccc3F)[C@@H](N)C1)C2,CS(=O)(=O)n1cc2c(n1)CN([C@H]1CO[C@H](c3cc(F)ccc3F)[C@@H](N)C1)C2,3.149354,0.0,2,10.1093/nar/gkw1074,1,False,"[13, 14, 15, 16, 17, 20, 21, 22, 23]","[{""center_atom"":15,""environment_radius"":2,""atom_indices"":[13,14,15,16,17,20,21,22,23],""fragment_smiles"":""ccc([C@H](C)O)c(F)c""}]","[""ccc([C@H](C)O)c(F)c""]",5,0.007532787322998047,0.021513737583053114,0.0016672611236572266,0.8,0.8,74.8,0.2,"{""42"": 0.0016672611236572266, ""142"": -0.018056869506835938, ""242"": 0.04037940502166748, ""342"": 0.013250350952148438, ""442"": 0.00042378902435302734}"
2773,dpp4_13,r2_b1764,2,1764,Cn1c(=O)c2c(nc(N3CCCC(N)C3)n2Cc2ccccc2)n(C)c1=O,Cn1c(=O)c2c(nc(N3CCCC(N)C3)n2Cc2ccccc2)n(C)c1=O,1.19382,0.0,1,10.1093/nar/gkw1074,1,False,"[9, 10, 11, 12, 13, 14]","[{""center_atom"":11,""environment_radius"":2,""atom_indices"":[9,10,11,12,13,14],""fragment_smiles"":""CCCC(N)C""}]","[""CCCC(N)C""]",5,0.007526016235351563,0.020879213430570708,-0.0014164447784423828,0.4,0.6,71.6,0.2,"{""42"": 0.014842033386230469, ""142"": -0.01250600814819336, ""242"": -0.0014164447784423828, ""342"": -0.0037178993225097656, ""442"": 0.04042840003967285}"
2773,dpp4_03,r3_b91,3,91,N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)C12CC3CC(O)(CC(O)(C3)C1)C2,N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)C12CC3CC(O)(CC(O)(C3)C1)C2,3.30103,0.0,1,10.1093/nar/gkw1074,1,False,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[{""center_atom"":7,""environment_radius"":2,""atom_indices"":[1,2,3,4,5,6,7,8,9,10],""fragment_smiles"":""C[C@H](C)N(C(C)=O)[C@@H](C)C""}]","[""C[C@H](C)N(C(C)=O)[C@@H](C)C""]",5,0.007523107528686524,0.014329542124269014,0.0006582736968994141,0.6,0.6,55.6,0.0,"{""42"": -0.000804901123046875, ""142"": 0.026957035064697266, ""242"": 0.0006582736968994141, ""342"": 0.01801586151123047, ""442"": -0.007210731506347656}"
2773,dpp4_12,r2_b80,2,80,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,4.4076545,0.16295205061765816,2,10.1093/nar/gkw1074,2,True,"[3, 19]","[{""center_atom"":3,""environment_radius"":0,""atom_indices"":[3],""fragment_smiles"":""C""},{""center_atom"":19,""environment_radius"":0,""atom_indices"":[19],""fragment_smiles"":""C""}]","[""C"", ""C""]",5,0.007520127296447754,0.007111413847720946,0.010050296783447266,0.8,0.8,72.6,0.0,"{""42"": 0.014428377151489258, ""142"": 0.012681007385253906, ""242"": 0.002955317497253418, ""342"": 0.010050296783447266, ""442"": -0.002514362335205078}"
2773,dpp4_08,r2_b231,2,231,COc1cc2c3c(ccc2cc1S(C)(=O)=O)O[C@H](c1cc(F)c(F)cc1F)[C@@H](N)C3,COc1cc2c3c(ccc2cc1S(C)(=O)=O)O[C@H](c1cc(F)c(F)cc1F)[C@@H](N)C3,1.170053,0.0,1,10.1093/nar/gkw1074,1,False,"[5, 27, 29]","[{""center_atom"":29,""environment_radius"":1,""atom_indices"":[5,27,29],""fragment_smiles"":""cCC""}]","[""cCC""]",5,0.007487750053405762,0.01819059669564207,0.008402824401855469,0.8,0.8,61.6,0.0,"{""42"": 0.005145549774169922, ""142"": 0.008402824401855469, ""242"": 0.01370549201965332, ""342"": -0.020078301429748535, ""442"": 0.030263185501098633}"
2773,dpp4_09,r2_b1487,2,1487,CS(=O)(=O)n1cc2c(n1)CN([C@H]1CO[C@H](c3cc(F)ccc3F)[C@@H](N)C1)C2,CS(=O)(=O)n1cc2c(n1)CN([C@H]1CO[C@H](c3cc(F)ccc3F)[C@@H](N)C1)C2,3.149354,0.0,2,10.1093/nar/gkw1074,1,False,"[15, 16, 17, 18, 19, 20]","[{""center_atom"":17,""environment_radius"":2,""atom_indices"":[15,16,17,18,19,20],""fragment_smiles"":""ccc(F)cc""}]","[""ccc(F)cc""]",5,0.007443690299987793,0.008429534585106728,0.011739730834960938,0.6,0.6,66.0,0.0,"{""42"": 0.01440286636352539, ""142"": -0.0019844770431518555, ""242"": -0.0014317035675048828, ""342"": 0.014492034912109375, ""442"": 0.011739730834960938}"
2773,dpp4_06,r1_b79,1,79,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,1.6180956666666664,0.36151075780443015,3,10.1093/nar/gkw1074,1,False,"[1, 18, 19]","[{""center_atom"":18,""environment_radius"":1,""atom_indices"":[1,18,19],""fragment_smiles"":""cCC""}]","[""cCC""]",5,0.007433891296386719,0.00851442129432954,0.006581783294677734,0.8,0.8,55.8,0.0,"{""42"": 0.006581783294677734, ""142"": 0.01734447479248047, ""242"": 0.0005955696105957031, ""342"": -0.0020966529846191406, ""442"": 0.014744281768798828}"
2773,dpp4_06,r2_b1,2,1,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,1.6180956666666664,0.36151075780443015,3,10.1093/nar/gkw1074,1,False,[1],"[{""center_atom"":1,""environment_radius"":0,""atom_indices"":[1],""fragment_smiles"":""C""}]","[""C""]",5,0.007419109344482422,0.005304332730130897,0.007826089859008789,1.0,1.0,47.4,0.0,"{""42"": 0.01288747787475586, ""142"": 0.002739429473876953, ""242"": 0.00135040283203125, ""342"": 0.007826089859008789, ""442"": 0.012292146682739258}"
2773,dpp4_13,r3_b80,3,80,Cn1c(=O)c2c(nc(N3CCCC(N)C3)n2Cc2ccccc2)n(C)c1=O,Cn1c(=O)c2c(nc(N3CCCC(N)C3)n2Cc2ccccc2)n(C)c1=O,1.19382,0.0,1,10.1093/nar/gkw1074,1,False,[16],"[{""center_atom"":16,""environment_radius"":0,""atom_indices"":[16],""fragment_smiles"":""C""}]","[""C""]",5,0.007395887374877929,0.024920499937332877,0.0031011104583740234,0.6,0.6,73.6,0.2,"{""42"": 0.0031011104583740234, ""142"": 0.01790904998779297, ""242"": -0.020679712295532227, ""342"": 0.04409313201904297, ""442"": -0.007444143295288086}"
2773,dpp4_03,r3_b229,3,229,N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)C12CC3CC(O)(CC(O)(C3)C1)C2,N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)C12CC3CC(O)(CC(O)(C3)C1)C2,3.30103,0.0,1,10.1093/nar/gkw1074,1,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[{""center_atom"":7,""environment_radius"":3,""atom_indices"":[0,1,2,3,4,5,6,7,8,9,10,11,12],""fragment_smiles"":""C[C@H](N)C(=O)N1[C@H](C#N)C[C@@H]2C[C@@H]21""}]","[""C[C@H](N)C(=O)N1[C@H](C#N)C[C@@H]2C[C@@H]21""]",5,0.0073888301849365234,0.014353841115222577,0.010489940643310547,0.8,0.8,51.4,0.0,"{""42"": 0.009433746337890625, ""142"": 0.02089548110961914, ""242"": 0.013128042221069336, ""342"": 0.010489940643310547, ""442"": -0.01700305938720703}"
2773,dpp4_12,r1_b1722,1,1722,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,4.4076545,0.16295205061765816,2,10.1093/nar/gkw1074,1,False,"[22, 23]","[{""center_atom"":23,""environment_radius"":1,""atom_indices"":[22,23],""fragment_smiles"":""cC""}]","[""cC""]",5,0.007387471199035644,0.013502099938060678,0.003425121307373047,0.8,0.8,77.6,0.0,"{""42"": 0.028247594833374023, ""142"": -0.008236885070800781, ""242"": 0.00266110897064209, ""342"": 0.010840415954589844, ""442"": 0.003425121307373047}"
2773,dpp4_14,r2_b1541,2,1541,CC(C)=CCn1c(N2CCC[C@H](N)C2)nc2c1c(=O)n(CC(=O)c1ccccc1)c(=O)n2C,CC(C)=CCn1c(N2CCC[C@H](N)C2)nc2c1c(=O)n(CC(=O)c1ccccc1)c(=O)n2C,2.730487,0.0,1,10.1093/nar/gkw1074,1,False,"[5, 15, 16, 17, 18, 19, 20, 29]","[{""center_atom"":17,""environment_radius"":2,""atom_indices"":[5,15,16,17,18,19,20,29],""fragment_smiles"":""cc(n)c(=O)n(C)c""}]","[""cc(n)c(=O)n(C)c""]",5,0.007382631301879883,0.005919724819188865,0.0051097869873046875,1.0,1.0,53.8,0.0,"{""42"": 0.014646053314208984, ""142"": 0.0016171932220458984, ""242"": 0.0028350353240966797, ""342"": 0.0051097869873046875, ""442"": 0.012705087661743164}"
2773,dpp4_12,r1_b1440,1,1440,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,4.4076545,0.16295205061765816,2,10.1093/nar/gkw1074,1,False,"[4, 14, 15, 16]","[{""center_atom"":15,""environment_radius"":1,""atom_indices"":[4,14,15,16],""fragment_smiles"":""cc(c)n""}]","[""cc(c)n""]",5,0.007374787330627441,0.010025617272797695,0.00607752799987793,0.6,0.6,82.0,0.0,"{""42"": 0.017666101455688477, ""142"": -3.409385681152344e-05, ""242"": -0.004333615303039551, ""342"": 0.00607752799987793, ""442"": 0.017498016357421875}"
2773,dpp4_14,r2_b1635,2,1635,CC(C)=CCn1c(N2CCC[C@H](N)C2)nc2c1c(=O)n(CC(=O)c1ccccc1)c(=O)n2C,CC(C)=CCn1c(N2CCC[C@H](N)C2)nc2c1c(=O)n(CC(=O)c1ccccc1)c(=O)n2C,2.730487,0.0,1,10.1093/nar/gkw1074,1,False,"[5, 6, 7, 8, 9, 11, 13, 14]","[{""center_atom"":7,""environment_radius"":2,""atom_indices"":[5,6,7,8,9,11,13,14],""fragment_smiles"":""CCN(c(n)n)CC""}]","[""CCN(c(n)n)CC""]",5,0.0073607444763183595,0.013378418094782461,0.0017132759094238281,0.8,0.8,74.0,0.2,"{""42"": 0.00847005844116211, ""142"": 0.0015752315521240234, ""242"": 0.0017132759094238281, ""342"": -0.004740715026855469, ""442"": 0.029785871505737305}"
2773,dpp4_01,r2_b1803,2,1803,N[C@H]1C[C@@H](N2CC3=C(C2)CS(=O)(=O)C3)CO[C@@H]1c1cc(F)ccc1F,N[C@H]1C[C@@H](N2CC3=C(C2)CS(=O)(=O)C3)CO[C@@H]1c1cc(F)ccc1F,3.49485,0.0,1,10.1093/nar/gkw1074,2,True,"[5, 6, 7, 8, 9, 13]","[{""center_atom"":7,""environment_radius"":1,""atom_indices"":[6,7,8,9],""fragment_smiles"":""C=C(C)C""},{""center_atom"":6,""environment_radius"":1,""atom_indices"":[5,6,7,13],""fragment_smiles"":""C=C(C)C""}]","[""C=C(C)C"", ""C=C(C)C""]",5,0.007353353500366211,0.009148053876928719,0.010546445846557617,0.8,0.8,55.0,0.0,"{""42"": 0.001383066177368164, ""142"": 0.01676201820373535, ""242"": 0.010546445846557617, ""342"": -0.005406856536865234, ""442"": 0.013482093811035156}"
2773,dpp4_05,r2_b314,2,314,Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2cc(F)ccc2C#N)c1=O,Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2cc(F)ccc2C#N)c1=O,3.39794,0.0,1,10.1093/nar/gkw1074,2,True,"[2, 3, 24, 25]","[{""center_atom"":3,""environment_radius"":1,""atom_indices"":[2,3],""fragment_smiles"":""c=O""},{""center_atom"":25,""environment_radius"":1,""atom_indices"":[24,25],""fragment_smiles"":""c=O""}]","[""c=O"", ""c=O""]",5,0.007331085205078125,0.006975130512584349,0.006824016571044922,0.8,0.8,61.4,0.0,"{""42"": 0.017861127853393555, ""142"": 0.006824016571044922, ""242"": 0.004713296890258789, ""342"": -0.001331329345703125, ""442"": 0.008588314056396484}"
2773,dpp4_15,r3_b836,3,836,COc1cc2c3c(ccc2cc1C#N)O[C@H](c1cc(F)c(F)cc1F)[C@@H](N)C3,COc1cc2c3c(ccc2cc1C#N)O[C@H](c1cc(F)c(F)cc1F)[C@@H](N)C3,2.640165,0.0,1,10.1093/nar/gkw1074,1,False,"[3, 4, 5, 7, 8, 9, 10, 11]","[{""center_atom"":9,""environment_radius"":2,""atom_indices"":[3,4,5,7,8,9,10,11],""fragment_smiles"":""ccc(cc)c(c)c""}]","[""ccc(cc)c(c)c""]",5,0.007323956489562989,0.01695372572153212,0.008493661880493164,0.8,0.8,58.2,0.0,"{""42"": 0.00616455078125, ""142"": -0.018475770950317383, ""242"": 0.02884507179260254, ""342"": 0.008493661880493164, ""442"": 0.011592268943786621}"
2773,dpp4_12,r3_b446,3,446,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,4.4076545,0.16295205061765816,2,10.1093/nar/gkw1074,1,False,"[6, 7, 8, 9, 10]","[{""center_atom"":8,""environment_radius"":2,""atom_indices"":[6,7,8,9,10],""fragment_smiles"":""CCCCN""}]","[""CCCCN""]",5,0.007296967506408692,0.01986502342730491,0.0005843639373779297,0.6,0.6,94.6,0.0,"{""42"": 0.0005843639373779297, ""142"": 0.03712034225463867, ""242"": -0.0014771223068237305, ""342"": -0.015106678009033203, ""442"": 0.015363931655883789}"
2773,dpp4_13,r0_b80,0,80,Cn1c(=O)c2c(nc(N3CCCC(N)C3)n2Cc2ccccc2)n(C)c1=O,Cn1c(=O)c2c(nc(N3CCCC(N)C3)n2Cc2ccccc2)n(C)c1=O,1.19382,0.0,1,10.1093/nar/gkw1074,1,False,[16],"[{""center_atom"":16,""environment_radius"":0,""atom_indices"":[16],""fragment_smiles"":""C""}]","[""C""]",5,0.007289361953735351,0.011023813202494495,0.0042018890380859375,0.8,0.8,58.2,0.2,"{""42"": 0.026416540145874023, ""142"": 0.0042018890380859375, ""242"": 0.0012433528900146484, ""342"": 0.005772829055786133, ""442"": -0.0011878013610839844}"
2773,dpp4_10,r2_b1507,2,1507,Cc1cc(N2CCN([C@@H]3CN[C@H](C(=O)N4CCSC4)C3)CC2)n(-c2ccccc2)n1,Cc1cc(N2CCN([C@@H]3CN[C@H](C(=O)N4CCSC4)C3)CC2)n(-c2ccccc2)n1,3.585027,0.0,1,10.1093/nar/gkw1074,1,False,"[9, 10, 11]","[{""center_atom"":10,""environment_radius"":1,""atom_indices"":[9,10,11],""fragment_smiles"":""CNC""}]","[""CNC""]",5,0.007276725769042969,0.01987780113173136,0.0021462440490722656,0.6,0.6,81.6,0.2,"{""42"": 0.0021462440490722656, ""142"": -0.013886451721191406, ""242"": -0.0028057098388671875, ""342"": 0.012368202209472656, ""442"": 0.038561344146728516}"
2773,dpp4_06,r2_b807,2,807,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,1.6180956666666664,0.36151075780443015,3,10.1093/nar/gkw1074,1,False,[3],"[{""center_atom"":3,""environment_radius"":0,""atom_indices"":[3],""fragment_smiles"":""C""}]","[""C""]",5,0.007221746444702149,0.005739508760153183,0.007853984832763672,0.8,0.8,52.4,0.0,"{""42"": 0.008199691772460938, ""142"": 0.014522790908813477, ""242"": 0.007090568542480469, ""342"": -0.0015583038330078125, ""442"": 0.007853984832763672}"
2773,dpp4_11,r1_b739,1,739,Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c1=O,Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c1=O,2.508638,0.0,1,10.1093/nar/gkw1074,1,False,"[6, 10, 12]","[{""center_atom"":12,""environment_radius"":1,""atom_indices"":[6,10,12],""fragment_smiles"":""CCN""}]","[""CCN""]",5,0.007193183898925782,0.009787311650883758,0.004109859466552734,0.8,0.8,56.4,0.0,"{""42"": -0.0019097328186035156, ""142"": 0.023848772048950195, ""242"": 0.0036547183990478516, ""342"": 0.006262302398681641, ""442"": 0.004109859466552734}"
2773,dpp4_08,r2_b695,2,695,COc1cc2c3c(ccc2cc1S(C)(=O)=O)O[C@H](c1cc(F)c(F)cc1F)[C@@H](N)C3,COc1cc2c3c(ccc2cc1S(C)(=O)=O)O[C@H](c1cc(F)c(F)cc1F)[C@@H](N)C3,1.170053,0.0,1,10.1093/nar/gkw1074,1,False,[1],"[{""center_atom"":1,""environment_radius"":0,""atom_indices"":[1],""fragment_smiles"":""O""}]","[""O""]",5,0.0071887969970703125,0.014396238857427166,0.004980564117431641,0.8,0.8,62.8,0.0,"{""42"": 0.0007064342498779297, ""142"": 0.004980564117431641, ""242"": 0.007986783981323242, ""342"": -0.008234024047851562, ""442"": 0.030504226684570312}"
2773,dpp4_11,r3_b1876,3,1876,Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c1=O,Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c1=O,2.508638,0.0,1,10.1093/nar/gkw1074,1,False,"[4, 5, 6, 7, 8, 10, 12, 13]","[{""center_atom"":6,""environment_radius"":2,""atom_indices"":[4,5,6,7,8,10,12,13],""fragment_smiles"":""cc(N(CC)CC)n""}]","[""cc(N(CC)CC)n""]",5,0.007185888290405273,0.016701604023438163,0.007782936096191406,0.6,0.6,67.0,0.0,"{""42"": 0.031623125076293945, ""142"": 0.007782936096191406, ""242"": -0.010717153549194336, ""342"": 0.012901782989501953, ""442"": -0.0056612491607666016}"
2773,dpp4_10,r3_b1581,3,1581,Cc1cc(N2CCN([C@@H]3CN[C@H](C(=O)N4CCSC4)C3)CC2)n(-c2ccccc2)n1,Cc1cc(N2CCN([C@@H]3CN[C@H](C(=O)N4CCSC4)C3)CC2)n(-c2ccccc2)n1,3.585027,0.0,1,10.1093/nar/gkw1074,1,False,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[{""center_atom"":12,""environment_radius"":3,""atom_indices"":[8,9,10,11,12,13,14,15,16,17,18,19],""fragment_smiles"":""CCN(C(=O)[C@H](CC)NC)CS""}]","[""CCN(C(=O)[C@H](CC)NC)CS""]",5,0.007177543640136719,0.021943744043840436,0.008986949920654297,0.6,0.6,83.4,0.0,"{""42"": 0.008986949920654297, ""142"": -0.019794702529907227, ""242"": 0.021733999252319336, ""342"": 0.0340120792388916, ""442"": -0.009050607681274414}"
2773,dpp4_02,r1_b790,1,790,N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)C12CC3CC(CC(O)(C3)C1)C2,N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)C12CC3CC(CC(O)(C3)C1)C2,3.813603142857143,0.5411620419496759,7,10.1093/nar/gkw1074,1,False,"[0, 1]","[{""center_atom"":0,""environment_radius"":1,""atom_indices"":[0,1],""fragment_smiles"":""C#N""}]","[""C#N""]",5,0.007174110412597657,0.022453574037216546,-0.005365133285522461,0.4,0.6,63.2,0.4,"{""42"": 0.034194231033325195, ""142"": -0.008480548858642578, ""242"": -0.013257741928100586, ""342"": -0.005365133285522461, ""442"": 0.02877974510192871}"
2773,dpp4_01,r3_b1068,3,1068,N[C@H]1C[C@@H](N2CC3=C(C2)CS(=O)(=O)C3)CO[C@@H]1c1cc(F)ccc1F,N[C@H]1C[C@@H](N2CC3=C(C2)CS(=O)(=O)C3)CO[C@@H]1c1cc(F)ccc1F,3.49485,0.0,1,10.1093/nar/gkw1074,1,False,"[1, 15, 16, 17, 18, 19, 21, 22, 23, 24]","[{""center_atom"":23,""environment_radius"":3,""atom_indices"":[1,15,16,17,18,19,21,22,23,24],""fragment_smiles"":""C[C@@H](c1ccccc1F)O""}]","[""C[C@@H](c1ccccc1F)O""]",5,0.007170248031616211,0.0223724601551605,0.0036597251892089844,0.8,0.8,59.8,0.0,"{""42"": 0.025619029998779297, ""142"": -0.026154518127441406, ""242"": 0.02996230125427246, ""342"": 0.0036597251892089844, ""442"": 0.0027647018432617188}"
2773,dpp4_07,r3_b1488,3,1488,COc1cc2ccc3c(c2cc1OC)C[C@H](N)[C@@H](c1cc(F)c(F)cc1F)O3,COc1cc2ccc3c(c2cc1OC)C[C@H](N)[C@@H](c1cc(F)c(F)cc1F)O3,2.464706,0.0,2,10.1093/nar/gkw1074,1,False,"[0, 1, 2, 3, 4, 5, 9, 10, 11, 12, 13]","[{""center_atom"":2,""environment_radius"":3,""atom_indices"":[0,1,2,3,4,5,9,10,11,12,13],""fragment_smiles"":""cc1ccc(OC)c(OC)c1""}]","[""cc1ccc(OC)c(OC)c1""]",5,0.007143688201904297,0.009078108950910638,0.006332874298095703,0.8,0.8,54.2,0.0,"{""42"": 0.0027556419372558594, ""142"": 0.006332874298095703, ""242"": 0.02057790756225586, ""342"": -0.0038785934448242188, ""442"": 0.009930610656738281}"
2773,dpp4_03,r1_b1292,1,1292,N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)C12CC3CC(O)(CC(O)(C3)C1)C2,N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)C12CC3CC(O)(CC(O)(C3)C1)C2,3.30103,0.0,1,10.1093/nar/gkw1074,2,True,"[2, 3, 4, 5, 6]","[{""center_atom"":3,""environment_radius"":1,""atom_indices"":[2,3,4],""fragment_smiles"":""CCC""},{""center_atom"":5,""environment_radius"":1,""atom_indices"":[4,5,6],""fragment_smiles"":""CCC""}]","[""CCC"", ""CCC""]",5,0.007136631011962891,0.005421599033706181,0.009757041931152344,0.8,0.8,48.0,0.0,"{""42"": -0.0004444122314453125, ""142"": 0.003431081771850586, ""242"": 0.009757041931152344, ""342"": 0.01048135757446289, ""442"": 0.012458086013793945}"
2773,dpp4_10,r2_b650,2,650,Cc1cc(N2CCN([C@@H]3CN[C@H](C(=O)N4CCSC4)C3)CC2)n(-c2ccccc2)n1,Cc1cc(N2CCN([C@@H]3CN[C@H](C(=O)N4CCSC4)C3)CC2)n(-c2ccccc2)n1,3.585027,0.0,1,10.1093/nar/gkw1074,1,False,[13],"[{""center_atom"":13,""environment_radius"":0,""atom_indices"":[13],""fragment_smiles"":""O""}]","[""O""]",5,0.0071166038513183595,0.0070708918346341935,0.006636142730712891,0.8,0.8,67.8,0.0,"{""42"": 0.011043548583984375, ""142"": 0.0013775825500488281, ""242"": 0.006636142730712891, ""342"": -0.0003619194030761719, ""442"": 0.016887664794921875}"
